,Unnamed: 0,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Latitude,Longitude
1237,1237,3500000,570,Virar West,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.451809,72.8068256
1238,1238,15000000,2150,Kalamboli,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0469027,73.1027716
1239,1239,18000000,1069,Dahisar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.2494501,72.8596206
1240,1240,15000000,686,Dahisar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.2494501,72.8596206
1241,1241,24000000,1000,Andheri West,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.1172495,72.833968
1242,1242,14000000,650,Andheri East,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.1158835,72.854202
1243,1243,14700000,1000,Vikhroli,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19.1114795,72.928021
1244,1244,6800000,740,Thane West,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,19.0263007,73.0120218
1245,1245,16000000,2115,Dombivali,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
1246,1246,10000000,1595,Dombivali,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
1247,1247,90000000,5150,Ghatkopar West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0897194,72.9045972
1248,1248,10500000,1503,Dombivali,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
1249,1249,11700000,1150,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0263007,73.0120218
1250,1250,5300000,650,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,19.0263007,73.0120218
1252,1252,9800000,585,Mulund West,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.1719717,72.9511956
1253,1253,43700000,1950,Chembur,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1254,1254,63000000,2700,Chembur,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1255,1255,29000000,1350,Chembur East,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0730526,72.8699382
1256,1256,37000000,1426,Deonar,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0475502,72.9051895
1257,1257,3800000,930,Lokhandwala,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.1448288,72.8234816
1258,1258,11500000,650,Patel Nagar,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,19.0255252,72.8891898
1259,1259,6000000,690,Ulwe,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1260,1260,7800000,1000,Ulwe,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,18.97686135,73.0201311109118
1261,1261,8200000,1090,Ulwe,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,18.97686135,73.0201311109118
1262,1262,16200000,1050,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1263,1263,12900000,666,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1264,1264,11500000,600,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1265,1265,18500000,1000,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1266,1266,17500000,1070,Chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1267,1267,10200000,695,Chembur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.054818,72.8979713
1268,1268,14100000,625,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.054818,72.8979713
1269,1269,27000000,1361,Andheri West,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,19.1172495,72.833968
1270,1270,31200000,1470,Andheri West,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19.1172495,72.833968
1271,1271,12500000,765,Chembur,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,19.054818,72.8979713
1272,1272,39900000,1556,Ghatkopar East,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0834898,72.9120255
1273,1273,11500000,1200,Chembur,2,1,1,1,1,0,1,0,1,1,0,0,0,1,1,19.054818,72.8979713
1274,1274,40000000,1850,Chembur East,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0730526,72.8699382
1275,1275,22200000,1270,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0730526,72.8699382
1276,1276,19500000,1073,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0730526,72.8699382
1277,1277,16500000,1250,Chembur East,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0730526,72.8699382
1278,1278,14000000,775,Chembur,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,19.054818,72.8979713
1279,1279,20200000,1252,Chembur,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,19.054818,72.8979713
1280,1280,11200000,700,Chembur,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,19.054818,72.8979713
1281,1281,15500000,2000,Kharghar,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,19.0258415,73.0593001
1282,1282,2625000,675,Badlapur,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,19.2363538,73.1405923
1283,1283,22000000,1300,Jankalyan Nagar,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.1068579,72.8671624
1284,1284,100000000,2320,Yari Road,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.1398104,72.8092376
1285,1285,145000000,3320,Yari Road,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,19.1398104,72.8092376
1286,1286,6200000,900,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
1287,1287,7900000,1065,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
1288,1288,6900000,850,Sector 17 Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
1289,1289,4400000,610,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
1290,1290,5700000,670,Kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
1291,1291,4000000,600,Sector 17 Ulwe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,18.97686135,73.0201311109118
1292,1292,6350000,900,Kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.0164338,73.0806552
1293,1293,4500000,610,Kamothe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
1294,1294,6700000,980,Kamothe,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,19.0164338,73.0806552
1295,1295,4400000,610,Thakur complex,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.21124415,72.86431074767987
1296,1296,65000000,2695,Wadala,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0269192,72.8759337
1297,1297,3200000,510,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1298,1298,2400000,565,Naigaon East,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1299,1299,6500000,1015,Mira Road East,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,19.2948873,72.8678432
1300,1300,2700000,540,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
1301,1301,2400000,565,Naigaon East,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1302,1302,2350000,540,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1303,1303,4300000,750,Naigaon East,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1304,1304,3200000,585,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
1305,1305,2300000,500,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1306,1306,3250000,585,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
1307,1307,2500000,453,Naigaon East,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1308,1308,2450000,500,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1309,1309,3000000,605,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1310,1310,4500000,710,Naigaon East,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1311,1311,2800000,510,Naigaon East,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1312,1312,2750000,590,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1313,1313,2650000,560,Naigaon East,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0137554,72.84629428907563
1314,1314,2700000,600,Naigaon East,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,19.0137554,72.84629428907563
1315,1315,2200000,500,Naigaon East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
1316,1316,3800000,556,Naigaon East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,19.0137554,72.84629428907563
1317,1317,31000000,900,Khar West,2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,19.0724588,72.8372917
1318,1318,2110000,545,Badlapur West,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,19.2388841,73.1367485
1319,1319,2077000,620,Badlapur West,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,19.2388841,73.1367485
1320,1320,10000000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.1840129,72.8412155
1321,1321,20500000,908,Kandivali West,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,19.2084002,72.8422235
1322,1322,8600000,650,Kandivali West,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,19.2084002,72.8422235
1323,1323,9300000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.1840129,72.8412155
1324,1324,12800000,913,Kandivali West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,19.2084002,72.8422235
1325,1325,52500000,2700,Borivali West,5,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2294561,72.8479905
1326,1326,8900000,562,Kandivali West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,19.2084002,72.8422235
1327,1327,9800000,750,Malad West,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,19.1840129,72.8412155
1328,1328,6000000,745,Ulwe,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,18.97686135,73.0201311109118
1329,1329,3500000,635,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1330,1330,4100000,600,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
1331,1331,7000000,900,Sector 11 Kharghar,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
1332,1332,8000000,852,Kharghar,2,0,1,1,1,1,1,0,1,1,0,0,0,1,1,19.0258415,73.0593001
1333,1333,4700000,690,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
1334,1334,5200000,600,Kharghar,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1335,1335,7500000,1000,Kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1336,1336,8750000,1205,Kharghar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
1337,1337,5200000,560,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1338,1338,7100000,1085,Kharghar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.0258415,73.0593001
1339,1339,7300000,1000,Kharghar,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1340,1340,13000000,1185,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
1341,1341,15500000,1435,Kharghar,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
1342,1342,15500000,1530,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
1343,1343,15000000,1730,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
1344,1344,4800000,560,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0258415,73.0593001
1345,1345,12000000,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.0258415,73.0593001
1346,1346,2600000,390,Kharghar,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19.0258415,73.0593001
1347,1347,5300000,600,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1348,1348,9500000,1075,Kharghar,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,19.0258415,73.0593001
1349,1349,7500000,1000,Kharghar,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1350,1350,13500000,1300,Kharghar,3,0,1,1,1,1,1,1,1,0,1,0,0,1,1,19.0258415,73.0593001
1351,1351,12900000,1235,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
1352,1352,9200000,556,Bhandup West,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,19.1462636,72.9339461
1353,1353,15500000,913,Vikhroli,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.1114795,72.928021
1354,1354,2476000,540,Vasai east,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.3511962,72.8936185
1355,1355,3700000,400,Ghansoli,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1193307,72.9995096
1356,1356,6000000,373,Sector8 Sanpada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.0607337,73.0116775
1357,1357,21500000,1050,Jeejamata Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18.992385300000002,72.8187298523131
1358,1358,7500000,650,Shakti Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1427366,72.8334309221123
1359,1359,4900000,550,Thane West,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,19.0263007,73.0120218
1360,1360,17000000,815,Jeejamata Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18.992385300000002,72.8187298523131
1361,1361,8000000,340,Goregaon,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1648688,72.8495492
1363,1363,11700000,550,Shreyas Colony,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.04080755,72.86115022913816
1364,1364,7500000,550,Kannamwar Nagar II,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1168383,72.9401198
1365,1365,7000000,400,Kannamwar Nagar II,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1168383,72.9401198
1366,1366,8500000,450,gokuldham,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1738527,72.8670935
1367,1367,11700000,480,Bangur Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1680579,72.8347312479536
1368,1368,4400000,305,Shivaji Colony,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.0679848,72.9210313
1369,1369,11500000,441,Jawahar Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1607297,72.8475308
1370,1370,8800000,500,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1607297,72.8475308
1371,1371,9000000,350,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1607297,72.8475308
1372,1372,8500000,380,Jawahar Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1607297,72.8475308
1373,1373,28000000,800,Vedant Complex,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.207731250000002,72.96104252317926
1374,1374,2580000,645,Titwala,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,19.2963414,73.2032791
1375,1375,9350000,1195,Kharghar,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.0258415,73.0593001
1376,1376,4000000,600,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18.97686135,73.0201311109118
1377,1377,14000000,1100,Koparkhairane Station Road,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.1050005,73.00376892848858
1378,1378,6500000,929,Dombivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
1379,1379,5000000,791,Dombivali,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.1930221,73.10434312662221
1380,1380,16000000,1290,Malad East,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,19.1860219,72.8563181
1381,1381,34000000,1540,Mira Road East,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.2948873,72.8678432
1382,1382,3700000,925,Naigaon East,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,19.0137554,72.84629428907563
1383,1383,4400000,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1384,1384,8800000,1085,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1385,1385,5200000,685,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1386,1386,4000000,670,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1387,1387,6200000,693,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1388,1388,5000000,640,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1389,1389,6500000,1690,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1390,1390,6200000,1215,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1391,1391,2750000,385,Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1392,1392,6500000,1120,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1393,1393,8000000,1235,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1394,1394,4950000,685,Ulwe,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1395,1395,7500000,980,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1396,1396,9000000,1100,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1397,1397,6000000,758,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1398,1398,4500000,689,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1399,1399,4700000,648,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1400,1400,7600000,1595,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1401,1401,8000000,1250,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1402,1402,5500000,840,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1403,1403,2050000,500,Naigaon East,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,19.0137554,72.84629428907563
1404,1404,20000000,1250,Goregaon West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,19.1633281,72.8411995
1405,1405,8600000,1045,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1406,1406,8000000,1350,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1407,1407,5100000,1511,Ulwe,3,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1408,1408,6500000,686,Ulwe,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1409,1409,8500000,930,Ulwe,2,0,1,0,1,1,1,0,0,0,0,0,0,0,1,18.97686135,73.0201311109118
1411,1411,12000000,936,Thane West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,19.0263007,73.0120218
1412,1412,19400000,1810,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,19.0263007,73.0120218
1413,1413,24100000,2090,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,1,1,1,19.0263007,73.0120218
1414,1414,16200000,1555,Thane West,3,1,1,1,0,1,0,1,1,0,1,1,1,1,1,19.0263007,73.0120218
1415,1415,6193000,1150,Virar,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19.4915806,72.9068281
1416,1416,35000000,1855,Nerul,3,0,0,0,0,1,1,0,0,0,1,0,1,0,0,19.03359375,73.01816400929746
1417,1417,10500000,1187,Sector-18 Ulwe,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,18.97686135,73.0201311109118
1419,1419,15200000,1286,Nerul,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.03359375,73.01816400929746
1420,1420,3700000,640,Panvel,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,19.044048,72.9206192
1421,1421,8800000,900,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.97686135,73.0201311109118
1422,1422,5400000,620,Ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.97686135,73.0201311109118
1423,1423,10300000,1220,Ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.97686135,73.0201311109118
1424,1424,52500000,2703,Nerul,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.03359375,73.01816400929746
1425,1425,2600000,645,Dronagiri,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,19.183996049999998,72.97566911008184
1426,1426,4400000,880,Dronagiri,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,19.183996049999998,72.97566911008184
1427,1427,3400000,600,Dronagiri,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19.183996049999998,72.97566911008184
1428,1428,4600000,680,Sector 17 Ulwe,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,18.97686135,73.0201311109118
1429,1429,8655000,1055,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.2948873,72.8678432
1430,1430,5000000,1285,Virar,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,19.4915806,72.9068281
1431,1431,3900000,975,Virar,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,19.4915806,72.9068281
1432,1432,7500000,767,Mira Road East,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2948873,72.8678432
1433,1433,3624000,895,Vasai,2,1,0,0,0,0,1,1,0,1,1,1,0,1,0,19.3511962,72.8936185
1435,1435,5000000,1030,Virar,3,1,0,1,1,0,1,1,0,0,1,0,0,1,0,19.4915806,72.9068281
1436,1436,7031000,1125,Vasai,3,1,1,1,1,0,1,0,1,0,0,0,0,1,1,19.3511962,72.8936185
1437,1437,18500000,1020,Borivali East,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,19.2267228,72.8619328
1438,1438,14500000,791,Kandivali West,2,0,1,1,1,0,1,1,1,0,0,1,1,1,1,19.2084002,72.8422235
1439,1439,42500000,1505,Kandivali West,3,0,1,0,1,1,1,1,1,1,1,0,0,1,1,19.2084002,72.8422235
1440,1440,39000000,1627,Borivali West,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,19.2294561,72.8479905
1441,1441,8900000,724,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,19.0263007,73.0120218
1442,1442,27500000,1404,Goregaon East,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,19.1692623,72.8552548
1443,1443,2357000,555,Virar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.451809,72.8068256
1444,1444,3600000,450,Dombivali,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,19.1930221,73.10434312662221
1445,1445,10500000,625,Govandi,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0553688,72.9150702
1446,1446,11500000,650,Govandi,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0553688,72.9150702
1447,1447,10000000,1150,Koparkhairane Station Road,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,19.1050005,73.00376892848858
1453,1453,6000000,885,Shilphata Road Thane,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,19.0308262,73.0198537
1454,1454,4300000,685,Mumbai Central,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,18.9695855,72.8193152
1456,1456,10500000,850,Kolshet Road,2,0,1,1,1,1,1,0,1,1,1,0,1,0,0,19.2370516,72.9898931
1457,1457,15400000,1200,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.0441,72.9027
1458,1458,39000000,2150,Vasant Vihar,4,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.0441,72.9027
1459,1459,31000000,2150,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.0441,72.9027
1460,1460,15000000,1109,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.0441,72.9027
1461,1461,39000000,1902,Vasant Vihar,3,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.0441,72.9027
1462,1462,12200000,1250,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.2370516,72.9898931
1463,1463,12000000,1210,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.2370516,72.9898931
1464,1464,10300000,1050,Kolshet Road,2,0,1,1,1,1,1,0,1,0,1,0,1,0,0,19.2370516,72.9898931
1465,1465,31000000,1300,Vasant Vihar,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.0441,72.9027
1466,1466,65000000,2450,Andheri West,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,19.1172495,72.833968
1467,1467,16299999,1063,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2097189,72.8759248
1468,1468,23500000,1050,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2097189,72.8759248
1469,1469,24500000,1300,Samata nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2072164,72.8705139
1470,1470,20000000,1250,Thakur Village,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.2097189,72.8759248
1471,1471,25000000,1350,4 Bunglows,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.0444812,72.910111
